"Program","Year","State","State.ANSI","Data.Item","Domain","Domain.Category","Value","CV...."
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","305","11.2"
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","96","17.0"
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","5","(H)"
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)","4","71.2"
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","52","11.7"
"CENSUS",2022,"MICHIGAN",26,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","462","12.2"
"CENSUS",2022,"MICHIGAN",26,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","55","37.1"
"CENSUS",2022,"MICHIGAN",26,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","43","11.5"
"CENSUS",2022,"MICHIGAN",26,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","1","(H)"
"CENSUS",2022,"MICHIGAN",26,"BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","4","71.2"
"CENSUS",2022,"MICHIGAN",26,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","33","10.8"
"CENSUS",2022,"MICHIGAN",26,"BEARING","TOTAL","NOT SPECIFIED","136","20.3"
"CENSUS",2022,"MINNESOTA",27,"ACRES BEARING","TOTAL","NOT SPECIFIED","308","13.7"
"CENSUS",2022,"MINNESOTA",27,"ACRES GROWN","TOTAL","NOT SPECIFIED","401","14.8"
"CENSUS",2022,"MINNESOTA",27,"BEARING","TOTAL","NOT SPECIFIED","93","30.2"
"CENSUS",2022,"MINNESOTA",27,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","184","14.2"
"CENSUS",2022,"MINNESOTA",27,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","218","13.2"
"CENSUS",2022,"MINNESOTA",27,"BEARING","TOTAL","NOT SPECIFIED","85","11.0"
"CENSUS",2022,"MISSISSIPPI",28,"ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"MISSISSIPPI",28,"ACRES GROWN","TOTAL","NOT SPECIFIED","46","24.4"
"CENSUS",2022,"MISSISSIPPI",28,"BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"MISSISSIPPI",28,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","24","89.2"
"CENSUS",2022,"MISSISSIPPI",28,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","31","65.3"
"CENSUS",2022,"MISSISSIPPI",28,"BEARING","TOTAL","NOT SPECIFIED","8","74.1"
"CENSUS",2022,"MISSOURI",29,"ACRES BEARING","TOTAL","NOT SPECIFIED","76","18.8"
"CENSUS",2022,"MISSOURI",29,"ACRES GROWN","TOTAL","NOT SPECIFIED","85","17.2"
"CENSUS",2022,"MISSOURI",29,"BEARING","TOTAL","NOT SPECIFIED","10","10.8"
"CENSUS",2022,"MISSOURI",29,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","189","8.0"
"CENSUS",2022,"MISSOURI",29,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","218","8.7"
"CENSUS",2022,"MISSOURI",29,"BEARING","TOTAL","NOT SPECIFIED","51","10.0"
"CENSUS",2022,"MONTANA",30,"ACRES BEARING","TOTAL","NOT SPECIFIED","8","49.6"
"CENSUS",2022,"MONTANA",30,"ACRES GROWN","TOTAL","NOT SPECIFIED","9","43.0"
"CENSUS",2022,"MONTANA",30,"BEARING","TOTAL","NOT SPECIFIED","1","26.8"
"CENSUS",2022,"MONTANA",30,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","35","21.3"
"CENSUS",2022,"MONTANA",30,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","38","19.0"
"CENSUS",2022,"MONTANA",30,"BEARING","TOTAL","NOT SPECIFIED","7","38.3"
"CENSUS",2022,"NEBRASKA",31,"ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"NEBRASKA",31,"ACRES GROWN","TOTAL","NOT SPECIFIED","18","25.7"
"CENSUS",2022,"NEBRASKA",31,"BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"NEBRASKA",31,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","48","47.4"
"CENSUS",2022,"NEBRASKA",31,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","48","47.4"
"CENSUS",2022,"NEBRASKA",31,"BEARING","TOTAL","NOT SPECIFIED","5","78.2"
"CENSUS",2022,"NEVADA",32,"ACRES BEARING","TOTAL","NOT SPECIFIED","1","16.3"
"CENSUS",2022,"NEVADA",32,"ACRES GROWN","TOTAL","NOT SPECIFIED","1","16.3"
"CENSUS",2022,"NEVADA",32,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","9","23.6"
"CENSUS",2022,"NEVADA",32,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","9","23.6"
"CENSUS",2022,"NEW HAMPSHIRE",33,"ACRES BEARING","TOTAL","NOT SPECIFIED","112","25.1"
"CENSUS",2022,"NEW HAMPSHIRE",33,"ACRES GROWN","TOTAL","NOT SPECIFIED","134","24.7"
"CENSUS",2022,"NEW HAMPSHIRE",33,"BEARING","TOTAL","NOT SPECIFIED","22","24.6"
"CENSUS",2022,"NEW HAMPSHIRE",33,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","81","26.5"
"CENSUS",2022,"NEW HAMPSHIRE",33,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","102","23.4"
"CENSUS",2022,"NEW HAMPSHIRE",33,"BEARING","TOTAL","NOT SPECIFIED","36","21.7"
"CENSUS",2022,"NEW JERSEY",34,"ACRES BEARING","TOTAL","NOT SPECIFIED","233","7.2"
"CENSUS",2022,"NEW JERSEY",34,"ACRES GROWN","TOTAL","NOT SPECIFIED","257","7.2"
"CENSUS",2022,"NEW JERSEY",34,"BEARING","TOTAL","NOT SPECIFIED","24","35.7"
"CENSUS",2022,"NEW JERSEY",34,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","137","6.3"
"CENSUS",2022,"NEW JERSEY",34,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","146","6.8"
"CENSUS",2022,"NEW JERSEY",34,"BEARING","TOTAL","NOT SPECIFIED","33","12.5"
"CENSUS",2022,"NEW MEXICO",35,"ACRES BEARING","TOTAL","NOT SPECIFIED","2","38.1"
"CENSUS",2022,"NEW MEXICO",35,"ACRES GROWN","TOTAL","NOT SPECIFIED","7","19.4"
"CENSUS",2022,"NEW MEXICO",35,"BEARING","TOTAL","NOT SPECIFIED","5","19.3"
"CENSUS",2022,"NEW MEXICO",35,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","18","47.7"
"CENSUS",2022,"NEW MEXICO",35,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","32","32.9"
"CENSUS",2022,"NEW MEXICO",35,"BEARING","TOTAL","NOT SPECIFIED","14","40.1"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","267","8.0"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","140","59.5"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","263","10.7"
"CENSUS",2022,"NEW YORK",36,"ACRES BEARING","TOTAL","NOT SPECIFIED","751","14.3"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","306","8.6"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","182","50.2"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","328","11.1"
"CENSUS",2022,"NEW YORK",36,"ACRES GROWN","TOTAL","NOT SPECIFIED","913","14.4"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","15","14.4"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","40","16.3"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","42","31.2"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","66","22.7"
"CENSUS",2022,"NEW YORK",36,"BEARING","TOTAL","NOT SPECIFIED","162","16.9"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","241","6.0"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","146","7.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","10","51.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","1","(L)"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","41","14.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","439","6.4"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","277","7.2"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","146","7.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","10","51.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)","1","(L)"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","41","14.1"
"CENSUS",2022,"NEW YORK",36,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","475","5.8"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","74","11.7"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","54","11.0"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","6","27.4"
"CENSUS",2022,"NEW YORK",36,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","27","18.9"
"CENSUS",2022,"NEW YORK",36,"BEARING","TOTAL","NOT SPECIFIED","161","6.1"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","39","56.5"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","221","26.7"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(100 OR MORE ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","161","32.2"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES BEARING","TOTAL","NOT SPECIFIED","1,012","17.4"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","234","25.1"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(100 OR MORE ACRES)","385","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","118","(H)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","174","34.4"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","AREA GROWN","(50.0 TO 99.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"ACRES GROWN","TOTAL","NOT SPECIFIED","1,073","16.9"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","13","36.6"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(100 OR MORE ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","13","94.7"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","TOTAL","NOT SPECIFIED","61","18.6"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","165","51.5"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","116","28.0"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(100 OR MORE ACRES)","3","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","6","(H)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","30","33.9"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","322","31.4"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","180","52.5"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","119","26.9"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(100 OR MORE ACRES)","3","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","6","(H)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","30","33.9"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","AREA GROWN","(50.0 TO 99.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","340","32.7"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","41","54.3"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","11","60.4"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(100 OR MORE ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","1","(L)"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","5","78.2"
"CENSUS",2022,"NORTH CAROLINA",37,"BEARING","TOTAL","NOT SPECIFIED","60","49.2"
"CENSUS",2022,"NORTH DAKOTA",38,"ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"NORTH DAKOTA",38,"ACRES GROWN","TOTAL","NOT SPECIFIED","1","11.2"
"CENSUS",2022,"NORTH DAKOTA",38,"BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS",2022,"NORTH DAKOTA",38,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","8","16.8"
"CENSUS",2022,"NORTH DAKOTA",38,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","9","14.9"
"CENSUS",2022,"NORTH DAKOTA",38,"BEARING","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS",2022,"OHIO",39,"ACRES BEARING","TOTAL","NOT SPECIFIED","445","16.6"
"CENSUS",2022,"OHIO",39,"ACRES GROWN","TOTAL","NOT SPECIFIED","511","14.0"
"CENSUS",2022,"OHIO",39,"BEARING","TOTAL","NOT SPECIFIED","66","13.9"
"CENSUS",2022,"OHIO",39,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","361","5.4"
"CENSUS",2022,"OHIO",39,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","393","6.2"
"CENSUS",2022,"OHIO",39,"BEARING","TOTAL","NOT SPECIFIED","87","10.5"
"CENSUS",2022,"OKLAHOMA",40,"ACRES BEARING","TOTAL","NOT SPECIFIED","15","52.1"
"CENSUS",2022,"OKLAHOMA",40,"ACRES GROWN","TOTAL","NOT SPECIFIED","21","36.2"
"CENSUS",2022,"OKLAHOMA",40,"BEARING","TOTAL","NOT SPECIFIED","6","33.4"
"CENSUS",2022,"OKLAHOMA",40,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","51","15.2"
"CENSUS",2022,"OKLAHOMA",40,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","66","18.1"
"CENSUS",2022,"OKLAHOMA",40,"BEARING","TOTAL","NOT SPECIFIED","19","64.1"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","106","23.0"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(100 OR MORE ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","115","39.2"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","468","26.4"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","145","13.9"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"ACRES BEARING","TOTAL","NOT SPECIFIED","1,664","19.6"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","36","23.0"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","122","21.1"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(100 OR MORE ACRES)","681","60.7"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","154","40.5"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)","494","27.9"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","154","14.3"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","AREA GROWN","(50.0 TO 99.9 ACRES)","212","(L)"
"CENSUS",2022,"OREGON",41,"ACRES GROWN","TOTAL","NOT SPECIFIED","1,853","17.4"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","16","26.9"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(100 OR MORE ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","39","44.7"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","26","58.4"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","9","40.0"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)"," (D)","(D)"
"CENSUS",2022,"OREGON",41,"BEARING","TOTAL","NOT SPECIFIED","188","15.2"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","189","7.3"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","55","24.3"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(100 OR MORE ACRES)","3","77.5"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","9","39.4"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","16","31.4"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","19","16.6"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)","3","(L)"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","294","6.7"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","206","12.9"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","57","23.2"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(100 OR MORE ACRES)","3","77.5"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","9","39.4"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(25.0 TO 49.9 ACRES)","16","31.4"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","19","16.6"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","AREA GROWN","(50.0 TO 99.9 ACRES)","3","(L)"
"CENSUS",2022,"OREGON",41,"OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","313","7.3"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","21","84.2"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","14","33.9"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(100 OR MORE ACRES)","1","(L)"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","7","50.7"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(25.0 TO 49.9 ACRES)","4","75.0"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","6","22.4"
"CENSUS",2022,"OREGON",41,"BEARING","AREA GROWN","(50.0 TO 99.9 ACRES)","1","(L)"
"CENSUS",2022,"OREGON",41,"BEARING","TOTAL","NOT SPECIFIED","54","30.7"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","112","16.4"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","293","14.5"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","115","38.9"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES BEARING","AREA GROWN","(5.0 TO 14.9 ACRES)","144","35.2"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES BEARING","TOTAL","NOT SPECIFIED","663","10.7"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES GROWN","AREA GROWN","(0.1 TO 0.9 ACRES)","128","14.2"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES GROWN","AREA GROWN","(1.0 TO 4.9 ACRES)","329","13.6"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES GROWN","AREA GROWN","(15.0 TO 24.9 ACRES)","135","34.7"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES GROWN","AREA GROWN","(5.0 TO 14.9 ACRES)","163","35.2"
"CENSUS",2022,"PENNSYLVANIA",42,"ACRES GROWN","TOTAL","NOT SPECIFIED","756","10.2"
"CENSUS",2022,"PENNSYLVANIA",42,"BEARING","AREA GROWN","(0.1 TO 0.9 ACRES)","16","17.8"
"CENSUS",2022,"PENNSYLVANIA",42,"BEARING","AREA GROWN","(1.0 TO 4.9 ACRES)","37","24.9"
"CENSUS",2022,"PENNSYLVANIA",42,"BEARING","AREA GROWN","(15.0 TO 24.9 ACRES)","20","17.1"
